PROBE_ID	Symbol
ILMN_2142284	SLC25A43
ILMN_1774062	SLC25A5
ILMN_1785252	SLC26A6
ILMN_1787718	SLC27A1
ILMN_1700831	SLC27A2
ILMN_1719627	SLC27A3
ILMN_2377199	SLC27A6
ILMN_1730809	SLC29A2
ILMN_1801377	SLC29A4
ILMN_1659027	SLC2A1
ILMN_2120247	SLC2A10
ILMN_1663351	SLC2A10
ILMN_1766261	SLC2A12
ILMN_1775708	SLC2A3
ILMN_1671337	SLC2A5
ILMN_2415421	SLC30A2
ILMN_1805807	SLC30A3
ILMN_1709728	SLC30A5
ILMN_1789999	SLC30A7
ILMN_1799128	SLC30A9
ILMN_1758938	SLC31A2
ILMN_1798885	SLC35A2
ILMN_1709817	SLC35A5
ILMN_1789001	SLC35B2
ILMN_3251379	SLC35E1
ILMN_1752333	SLC35E1
ILMN_3228585	SLC35E2B
ILMN_1749848	SLC35F1
ILMN_2075189	SLC35F2
ILMN_1790577	SLC35F2
ILMN_1687495	SLC37A1
ILMN_2307598	SLC37A3
ILMN_1779979	SLC37A3
ILMN_1678678	SLC37A4
ILMN_1769911	SLC38A1
ILMN_1709635	SLC38A11
ILMN_1651799	SLC38A2
ILMN_2116714	SLC39A1
ILMN_1764629	SLC39A14
ILMN_2143566	SLC39A6
ILMN_1750394	SLC39A6
ILMN_2233539	SLC39A8
ILMN_1695316	SLC39A8
ILMN_1756878	SLC39A9
ILMN_1726456	SLC3A2
ILMN_1679041	SLC3A2
ILMN_2317658	SLC3A2
ILMN_2356111	SLC41A3
ILMN_1787127	SLC43A2
ILMN_1700695	SLC44A1
ILMN_1658498	SLC44A3
ILMN_1658639	SLC46A3
ILMN_1670325	SLC47A1
ILMN_1735156	SLC4A11
ILMN_2200917	SLC4A7
ILMN_1723287	SLC6A16
ILMN_1714445	SLC6A9
ILMN_1683859	SLC7A1
ILMN_1681087	SLC7A10
ILMN_1781400	SLC7A2
ILMN_1720373	SLC7A5
ILMN_1812559	SLC7A6
ILMN_2324561	SLC7A6
ILMN_1807894	SLC7A8
ILMN_1816603	SLC8A1
ILMN_1712023	SLC8A3
ILMN_1898723	SLC9A1
ILMN_1800425	SLC9A1
ILMN_1680925	SLC9A3R1
ILMN_1677829	SLC9A6
ILMN_2363097	SLC9A6
ILMN_1728236	SLFN12
ILMN_1769550	SLFN5
ILMN_1676449	SLIT2
ILMN_1864685	SLIT3
ILMN_1811313	SLIT3
ILMN_2199768	SLITRK4
ILMN_1682738	SMAD3
ILMN_1741477	SMAD4
ILMN_1674551	SMAD5
ILMN_1767068	SMAD6
ILMN_2203896	SMAD7
ILMN_2203891	SMAD7
ILMN_1815385	SMAD9
ILMN_1804415	SMAGP
ILMN_2081682	SMAP2
ILMN_2376263	SMARCA1
ILMN_2376258	SMARCA1
ILMN_1791702	SMARCA2
ILMN_1814173	SMARCA4
ILMN_2309180	SMARCD3
ILMN_2408987	SMARCD3
ILMN_1693244	SMARCD3
ILMN_1747857	SMARCE1
ILMN_2411190	SMC2
ILMN_1748923	SMC2
ILMN_1718807	SMC3
ILMN_1654001	SMC6
ILMN_2224907	SMIM14
ILMN_1694759	SMIM7
ILMN_1757370	SMPD1
ILMN_1741684	SMPD1
ILMN_1796349	SMPDL3A
ILMN_1785618	SMTN
ILMN_2250445	SMTN
ILMN_1741954	SMYD3
ILMN_2082585	SNAI2
ILMN_1655740	SNAI2
ILMN_1740555	SNAP25
ILMN_1733648	SNAP91
ILMN_2093389	SNAPC1
ILMN_1698478	SNAPC2
ILMN_1881909	SNAR-A1
ILMN_1701933	SNCA
ILMN_1766165	SNCA
ILMN_1655961	SND1-IT1
ILMN_3249059	SNHG12
ILMN_2200659	SNHG5
ILMN_3248443	SNHG6
ILMN_3309349	SNHG8
ILMN_3238785	SNHG9
ILMN_1788251	SNN
ILMN_3238435	SNORA12
ILMN_3244348	SNORA18
ILMN_3248890	SNORA24
ILMN_1682038	SNORA25
ILMN_3236594	SNORA29
ILMN_2085525	SNORA32
ILMN_3245458	SNORA61
ILMN_3247018	SNORA67
ILMN_1730773	SNORA70
ILMN_3237562	SNORA76
ILMN_3246206	SNORA79
ILMN_3244154	SNORA84
ILMN_3310416	SNORD114-3
ILMN_3249286	SNORD12C
ILMN_1892403	SNORD13
ILMN_3239574	SNORD3A
ILMN_3241034	SNORD3C
ILMN_3242315	SNORD3D
ILMN_1682402	SNORD46
ILMN_3246353	SNORD65
ILMN_3239272	SNORD71
ILMN_3246754	SNORD74
ILMN_3244157	SNORD83B
ILMN_3238662	SNORD89
ILMN_3248703	SNORD99
ILMN_1705928	SNRNP200
ILMN_3235185	SNRNP200
ILMN_1801118	SNRNP25
ILMN_3248113	SNRNP70
ILMN_1732053	SNRNP70
ILMN_1768393	SNRPD1
ILMN_1656537	SNRPN
ILMN_1693341	SNRPN
ILMN_2372082	SNRPN
ILMN_1793410	SNTB1
ILMN_1808374	SNTB2
ILMN_1786766	SNTB2
ILMN_1733932	SNUPN
ILMN_2364535	SNUPN
ILMN_1660000	SNURF
ILMN_2365479	SNX1
ILMN_2170949	SNX10
ILMN_1787415	SNX16
ILMN_1732810	SNX17
ILMN_1788211	SNX19
ILMN_1691575	SNX2
ILMN_1768282	SNX21
ILMN_1740180	SNX3
ILMN_1709772	SNX5
ILMN_1807873	SNX6
ILMN_1857017	SNX8
ILMN_1774733	SOCS1
ILMN_2131861	SOCS2
ILMN_1785286	SOCS5
ILMN_2350970	SOCS5
ILMN_1690034	SOD3
ILMN_2247664	SON
ILMN_1749792	SORBS1
ILMN_1789338	SORBS3
ILMN_1729225	SORCS2
ILMN_1779882	SOWAHA
ILMN_1812968	SOX18
ILMN_2177156	SOX2
ILMN_1653055	SOX3
ILMN_1815745	SOX4
ILMN_1676010	SP1
ILMN_1731418	SP110
ILMN_1672661	SP110
ILMN_2415144	SP110
ILMN_1721081	SP4
ILMN_2145997	SP4
ILMN_1678423	SPA17
ILMN_2367681	SPAG1
ILMN_1772458	SPAG6
ILMN_1684446	SPAG7
ILMN_1796734	SPARC
ILMN_1667948	SPATA18
ILMN_1687247	SPATA20
ILMN_1716838	SPATC1L
ILMN_1746029	SPATS2
ILMN_1683678	SPATS2L
ILMN_3307700	SPCS3
ILMN_1667707	SPCS3
ILMN_1695357	SPDL1
ILMN_1656233	SPDYE8P
ILMN_1779185	SPECC1L
ILMN_1740052	SPEG
ILMN_1802611	SPEN
ILMN_1668426	SPESP1
ILMN_1733560	SPG21
ILMN_1754529	SPG7
ILMN_2357134	SPHK1
ILMN_1702407	SPIN1
ILMN_1684563	SPIN4
ILMN_2375992	SPINT1
ILMN_1724946	SPINT1
ILMN_1800739	SPINT2
ILMN_1784948	SPOCD1
ILMN_1746013	SPOCK1
ILMN_1656287	SPOCK2
ILMN_2397024	SPOP
ILMN_1705849	SPR
ILMN_1804277	SPRED1
ILMN_1655485	SPRTN
ILMN_1759464	SPRTN
ILMN_2329914	SPRY1
ILMN_1691860	SPRY1
ILMN_2086105	SPRY4
ILMN_1788095	SPRYD3
ILMN_2223350	SPRYD7
ILMN_1787541	SPSB2
ILMN_2095133	SPTAN1
ILMN_1813491	SPTLC1
ILMN_1662618	SQSTM1
ILMN_2062754	SRA1
ILMN_1798827	SRBD1
ILMN_1729987	SRC
ILMN_1793241	SRD5A1
ILMN_1663035	SREBF1
ILMN_2373266	SREK1
ILMN_1720088	SREK1
ILMN_1803398	SRF
ILMN_1677432	SRGAP1
ILMN_1760347	SRGN
ILMN_2169152	SRGN
ILMN_2400219	SRI
ILMN_1661337	SRM
ILMN_3251269	SRP14
ILMN_1683888	SRP72
ILMN_1785660	SRPR
ILMN_1751072	SRPRB
ILMN_1709486	SRPX
ILMN_1676213	SRPX2
ILMN_1734602	SRRM2
ILMN_1795341	SRSF1
ILMN_1657790	SRSF11
ILMN_1775345	SRSF12
ILMN_1696407	SRSF2
ILMN_1723212	SRSF3
ILMN_2135232	SRSF3
ILMN_2175075	SRSF4
ILMN_1697469	SRSF6
ILMN_1778836	SRSF7
ILMN_1804822	SRXN1
ILMN_2327346	SSBP4
ILMN_1763891	SSC5D
ILMN_1727671	SSH1
ILMN_1755234	SSH3
ILMN_1775486	SSPN
ILMN_1750693	SSR1
ILMN_1812824	SST
ILMN_2069745	SSTR1
ILMN_1673998	SSTR1
ILMN_2152257	SSTR2
ILMN_1664956	SSU72
ILMN_1720844	SSX2IP
ILMN_1765204	ST13
ILMN_2080158	ST13P7
ILMN_1683313	ST3GAL1
ILMN_1860638	ST3GAL1
ILMN_1773470	ST5
ILMN_2350183	ST5
ILMN_1686988	ST5
ILMN_1756501	ST6GAL1
ILMN_1658706	ST6GALNAC2
ILMN_1687857	ST6GALNAC4
ILMN_2413064	ST6GALNAC4
ILMN_1773959	ST6GALNAC5
ILMN_1707763	ST7
ILMN_1702175	ST7
ILMN_1746137	ST7
ILMN_1758461	ST8SIA2
ILMN_1718295	STAC2
ILMN_2151048	STAG1
ILMN_1792435	STAG1
ILMN_1782609	STAG2
ILMN_1791375	STAG3L2
ILMN_3239343	STAG3L3
ILMN_1682799	STAMBPL1
ILMN_1717052	STARD10
ILMN_2341254	STARD13
ILMN_1660451	STARD13
ILMN_2257607	STARD13
ILMN_1691364	STAT1
ILMN_1777325	STAT1
ILMN_1690921	STAT2
ILMN_2401978	STAT3
ILMN_1663618	STAT3
ILMN_1763198	STAT6
ILMN_1691884	STC2
ILMN_2413650	STIL
ILMN_1690085	STK11IP
ILMN_1776428	STK17A
ILMN_1655163	STK24
ILMN_1668090	STK25
ILMN_2216637	STK32B
ILMN_1693538	STK36
ILMN_2152581	STK38
ILMN_1791328	STK39
ILMN_1795679	STMN2
ILMN_2126038	STMN2
ILMN_3244117	STMN3
ILMN_1766657	STOM
ILMN_1803256	STOX2
ILMN_1769634	STRA13
ILMN_1701386	STRADB
ILMN_1808783	STRBP
ILMN_1746090	STT3A
ILMN_1720771	STX11
ILMN_1747775	STX2
ILMN_2344216	STX2
ILMN_1659544	STX3
ILMN_1749345	STX5
ILMN_1752895	STX8
ILMN_2414878	STXBP1
ILMN_2159453	STXBP2
ILMN_1684402	STXBP5
ILMN_1750912	STXBP6
ILMN_2172969	STXBP6
ILMN_1736054	SUB1
ILMN_1652379	SUCLG2
ILMN_1702363	SULF1
ILMN_2345142	SULF2
ILMN_1667460	SULF2
ILMN_1686981	SULF2
ILMN_2404795	SULT1A1
ILMN_1753472	SUMF1
ILMN_2345872	SUMF2
ILMN_1685371	SUMF2
ILMN_1725642	SUMO3
ILMN_2099301	SUN2
ILMN_1803745	SUOX
ILMN_1781516	SUPT16H
ILMN_1690761	SURF4
ILMN_1781479	SUV39H1
ILMN_2112638	SVEP1
ILMN_1671404	SVIL
ILMN_2089175	SYAP1
ILMN_1755822	SYDE1
ILMN_2059549	SYK
ILMN_1771261	SYNC
ILMN_3239031	SYNC
ILMN_1727740	SYNCRIP
ILMN_2206474	SYNDIG1
ILMN_2391419	SYNE2
ILMN_1727805	SYNGR1
ILMN_1810875	SYNGR1
ILMN_1786379	SYNGR3
ILMN_2215119	SYNJ2
ILMN_1697793	SYNJ2BP
ILMN_1691458	SYPL1
ILMN_2377174	SYPL1
ILMN_1756590	SYS1
ILMN_1717934	SYT11
ILMN_1747160	SYT15
ILMN_2272876	SYT15
ILMN_1777362	SYT15
ILMN_1703060	SYT15
ILMN_1805952	SYT15
ILMN_1657760	SYT17
ILMN_1724774	SYT3
ILMN_2336609	SYTL2
ILMN_1682929	SYTL2
ILMN_1803143	SYVN1
ILMN_1707503	SZRD1
ILMN_2384409	TAC1
ILMN_2342541	TAC1
ILMN_1790270	TAC1
ILMN_1770084	TACC1
ILMN_2315780	TACC2
ILMN_1724407	TACC3
ILMN_1739001	TACSTD2
ILMN_1674866	TADA3
ILMN_1792176	TADA3
ILMN_1721093	TAF10
ILMN_2402131	TAF15
ILMN_1667977	TAF1B
ILMN_2143487	TAF1B
ILMN_1771949	TAF4B
ILMN_1684802	TAF5
ILMN_1755638	TAF7L
ILMN_2400935	TAGLN
ILMN_1778668	TAGLN
ILMN_1706783	TAGLN
ILMN_3244286	TANC2
ILMN_1758087	TAOK1
ILMN_1751079	TAP1
ILMN_1742450	TAPBP
ILMN_1685480	TARS
ILMN_1734138	TATDN2
ILMN_1803392	TAX1BP3
ILMN_1692844	TBC1D19
ILMN_1769876	TBC1D2
ILMN_2044572	TBC1D20
ILMN_1742869	TBC1D20
ILMN_1780197	TBC1D24
ILMN_2064606	TBC1D2B
ILMN_2068991	TBC1D3G
ILMN_1701604	TBC1D8B
ILMN_2390227	TBC1D9B
ILMN_1789909	TBC1D9B
ILMN_1743352	TBCC
ILMN_1769601	TBCK
ILMN_1744795	TBL1X
ILMN_1798657	TBL1XR1
ILMN_1764489	TBL2
ILMN_1708147	TBPL1
ILMN_1721580	TBX15
ILMN_2298577	TBX18
ILMN_1692714	TBX21
ILMN_1713449	TBX3
ILMN_2357770	TCEA1
ILMN_1709851	TCEA1
ILMN_1765310	TCEAL2
ILMN_1734190	TCEAL3
ILMN_1749478	TCEAL3
ILMN_1748625	TCEAL4
ILMN_1656399	TCEAL8
ILMN_1670561	TCEAL8
ILMN_2402272	TCEAL8
ILMN_2314007	TCF12
ILMN_1669832	TCF12
ILMN_1814971	TCF25
ILMN_1664434	TCF3
ILMN_1814194	TCF4
ILMN_1814247	TCFL5
ILMN_1660661	TCP1
ILMN_1776347	TCP1
ILMN_1685124	TCTN1
ILMN_2285713	TDP1
ILMN_1705241	TDRD7
ILMN_1682781	TEAD2
ILMN_1814002	TEAD3
ILMN_1720799	TECR
ILMN_2066151	TEK
ILMN_1751576	TEK
ILMN_2398627	TENC1
ILMN_2336094	TENM3
ILMN_3239775	TENM4
ILMN_1694847	TERF1
ILMN_1750181	TESC
ILMN_1654370	TESK2
ILMN_1682774	TEX30
ILMN_1765574	TFAP2A
ILMN_2374115	TFAP2A
ILMN_2096784	TFAP2C
ILMN_1683891	TFAP2C
ILMN_2117987	TFDP1
ILMN_1793671	TFDP2
ILMN_2341815	TFG
ILMN_1812474	TFG
ILMN_1672571	TFIP11
ILMN_2068104	TFPI2
ILMN_1674243	TFRC
ILMN_1685567	TGDS
ILMN_2389876	TGFB1I1
ILMN_1773801	TGFB1I1
ILMN_1663866	TGFBI
ILMN_1745927	TGFBR1
ILMN_2384241	TGFBR2
ILMN_1726245	TGFBR2
ILMN_2318638	TGIF1
ILMN_1705750	TGM2
ILMN_1679267	TGM2
ILMN_1797236	TGM2
ILMN_1651735	TGOLN2
ILMN_1767542	THAP10
ILMN_1686116	THBS1
ILMN_1678842	THBS2
ILMN_1804663	THBS3
ILMN_2173294	THNSL2
ILMN_2390821	THOC2
ILMN_2415926	THOC3
ILMN_2393169	THOC5
ILMN_1718182	THRA
ILMN_1661683	THRA
ILMN_1726352	THSD4
ILMN_2108339	THUMPD1
ILMN_1779875	THY1
ILMN_2357361	THYN1
ILMN_2351309	TIAL1
ILMN_1651346	TICAM2
ILMN_1705774	TIGD5
ILMN_2182531	TIMM21
ILMN_1706959	TIMM22
ILMN_1711566	TIMP1
ILMN_1721876	TIMP2
ILMN_1701461	TIMP3
ILMN_1697420	TINF2
ILMN_1765578	TIPARP
ILMN_2249288	TIPRL
ILMN_1691499	TJP1
ILMN_1806037	TK1
ILMN_1766814	TK2
ILMN_1784655	TLCD1
ILMN_1751572	TLE1
ILMN_1814917	TLE2
ILMN_2103761	TLE4
ILMN_1696704	TLE4
ILMN_1696643	TLN1
ILMN_1700042	TLN2
ILMN_1806344	TLX3
ILMN_1763670	TM2D1
ILMN_2143148	TM2D1
ILMN_1770338	TM4SF1
ILMN_1750961	TM6SF1
ILMN_1686951	TM6SF2
ILMN_1690040	TM7SF2
ILMN_2333440	TM9SF1
ILMN_1669931	TM9SF3
ILMN_1674421	TM9SF4
ILMN_1664750	TMBIM4
ILMN_1794677	TMC6
ILMN_1659024	TMCC2
ILMN_2220739	TMCO3
ILMN_1693045	TMED1
ILMN_1736585	TMED10
ILMN_1654939	TMED2
ILMN_1719316	TMED3
ILMN_1804148	TMED4
ILMN_2186482	TMED7
ILMN_1672405	TMED7
ILMN_1743655	TMED9
ILMN_1730645	TMEFF2
ILMN_2067607	TMEM106B
ILMN_1692511	TMEM106C
ILMN_1669709	TMEM108
ILMN_2092756	TMEM109
ILMN_1712035	TMEM115
ILMN_1738116	TMEM119
ILMN_1724139	TMEM123
ILMN_2317923	TMEM132A
ILMN_3240241	TMEM132B
ILMN_1815346	TMEM136
ILMN_1664761	TMEM138
ILMN_1789112	TMEM145
ILMN_1803624	TMEM147
ILMN_2175131	TMEM14C
ILMN_2299612	TMEM150A
ILMN_1710553	TMEM151A
ILMN_1709659	TMEM151A
ILMN_2088124	TMEM154
ILMN_1683494	TMEM154
ILMN_1792455	TMEM158
ILMN_1704024	TMEM160
ILMN_1751901	TMEM163
ILMN_1773935	TMEM165
ILMN_1795893	TMEM167B
ILMN_1813796	TMEM169
ILMN_3236428	TMEM170B
ILMN_2104295	TMEM178A
ILMN_1678403	TMEM178A
ILMN_1710078	TMEM181
ILMN_1747460	TMEM184B
ILMN_3237779	TMEM184C
ILMN_2189859	TMEM192
ILMN_1780618	TMEM192
ILMN_3228822	TMEM194A
ILMN_3306440	TMEM194A
ILMN_1784661	TMEM2
ILMN_1725387	TMEM200A
ILMN_1751559	TMEM204
ILMN_3241657	TMEM204
ILMN_1730734	TMEM205
ILMN_3247821	TMEM206
ILMN_3297644	TMEM214
ILMN_1756238	TMEM217
ILMN_2263144	TMEM223
ILMN_1806312	TMEM230
ILMN_2404539	TMEM230
ILMN_3193306	TMEM251
ILMN_3269775	TMEM251
ILMN_1672717	TMEM254
ILMN_2201533	TMEM256
ILMN_1703288	TMEM259
ILMN_1735680	TMEM30A
ILMN_1710312	TMEM31
ILMN_1669940	TMEM38B
ILMN_1770373	TMEM39A
ILMN_2212714	TMEM39B
ILMN_1685602	TMEM41A
ILMN_1678004	TMEM41B
ILMN_1698605	TMEM43
ILMN_2129234	TMEM47
ILMN_1749930	TMEM48
ILMN_1745368	TMEM50A
ILMN_1674985	TMEM51
ILMN_2059689	TMEM54
ILMN_1770742	TMEM55B
ILMN_1782429	TMEM56
ILMN_1718831	TMEM57
ILMN_1730945	TMEM59L
ILMN_1681972	TMEM69
ILMN_1751228	TMEM74B
ILMN_1708482	TMEM80
ILMN_1679693	TMEM87B
ILMN_1708029	TMEM8B
ILMN_1710962	TMEM97
ILMN_1753890	TMEM97
ILMN_2100815	TMEM9B
ILMN_1736911	TMOD1
ILMN_3250273	TMOD2
ILMN_1768816	TMPO
ILMN_1681737	TMSB15A
ILMN_1731640	TMSB15B
ILMN_1737283	TMSB15B
ILMN_3240316	TMSB4XP8
ILMN_1799367	TMX2
ILMN_2047206	TMX3
ILMN_1719759	TNC
ILMN_2145670	TNC
ILMN_1655429	TNFAIP1
ILMN_1785732	TNFAIP6
ILMN_1682099	TNFAIP8L3
ILMN_1721316	TNFRSF10A
ILMN_1676663	TNFRSF11B
ILMN_1689004	TNFRSF12A
ILMN_2349633	TNFRSF18
ILMN_1704154	TNFRSF19
ILMN_1685005	TNFRSF1A
ILMN_1764788	TNFRSF1B
ILMN_1683700	TNFSF12
ILMN_2089875	TNFSF4
ILMN_1746175	TNFSF4
ILMN_1751464	TNFSF9
ILMN_1703650	TNIP1
ILMN_1690826	TNKS1BP1
ILMN_1693428	TNNC2
ILMN_2115991	TNNT1
ILMN_1786347	TNPO1
ILMN_1726786	TNRC6B
ILMN_1807919	TNS1
ILMN_1667893	TNS3
ILMN_1672004	TOB1
ILMN_1748884	TOB2
ILMN_2082314	TOM1
ILMN_1802642	TOM1L1
ILMN_1655068	TOM1L2
ILMN_3251472	TOMM20
ILMN_1679796	TOMM20
ILMN_1686097	TOP2A
ILMN_1805812	TOR1A
ILMN_2141941	TOR1AIP1
ILMN_1729318	TOR1AIP1
ILMN_2082209	TOX2
ILMN_3298423	TOX2
ILMN_2413833	TOX3
ILMN_1779356	TP53
ILMN_1686906	TP53INP2
ILMN_3247223	TPBG
ILMN_2381064	TPD52
ILMN_2337923	TPD52L1
ILMN_1699570	TPD52L2
ILMN_2323633	TPD52L2
ILMN_2181191	TPI1
ILMN_1684114	TPI1P2
ILMN_1804629	TPK1
ILMN_1716687	TPM1
ILMN_2360710	TPM1
ILMN_2278152	TPM1
ILMN_1685339	TPM1
ILMN_1757604	TPM2
ILMN_1789196	TPM2
ILMN_1789624	TPM2
ILMN_1653180	TPM4
ILMN_2140974	TPM4
ILMN_1729234	TPP1
ILMN_1727479	TPRG1L
ILMN_1690307	TPRKB
ILMN_1789614	TPT1
ILMN_1796949	TPX2
ILMN_1731043	TRA2A
ILMN_1742798	TRA2B
ILMN_3235176	TRABD2A
ILMN_1701514	TRAF3IP2
ILMN_1740493	TRAF5
ILMN_2338116	TRAF5
ILMN_1781691	TRAK2
ILMN_1737146	TRAM1
ILMN_1788783	TRAM2
ILMN_1750321	TRANK1
ILMN_1693317	TRAPPC12
ILMN_1673275	TRAPPC2
ILMN_2211122	TRAPPC2P1
ILMN_1714700	TRIB2
ILMN_1787815	TRIB3
ILMN_2350114	TRIM13
ILMN_2350122	TRIM13
ILMN_1745079	TRIM2
ILMN_1779252	TRIM22
ILMN_1799642	TRIM24
ILMN_1730005	TRIM27
ILMN_1654737	TRIM32
ILMN_1724350	TRIM36
ILMN_2361737	TRIM36
ILMN_2323385	TRIM4
ILMN_1729495	TRIM41
ILMN_1796063	TRIM44
ILMN_1770865	TRIM46
ILMN_1712708	TRIM47
ILMN_1753648	TRIM51
ILMN_1702712	TRIM55
ILMN_1756657	TRIM7
ILMN_1746704	TRIM8
ILMN_1805792	TRIO
ILMN_1735788	TRIOBP
ILMN_1809145	TRIOBP
ILMN_1812940	TRMT1
ILMN_3251477	TRMT10B
ILMN_1672565	TRMT10C
ILMN_2167922	TRMT5
ILMN_1695946	TRNP1
ILMN_1655924	TRNT1
ILMN_2409642	TRO
ILMN_2295518	TRO
ILMN_1700337	TROAP
ILMN_1674380	TRPC1
ILMN_2402805	TRPC4AP
ILMN_1679401	TRPM4
ILMN_2364674	TRPT1
ILMN_2049536	TRPV2
ILMN_1692177	TSC22D1
ILMN_1787567	TSC22D1
ILMN_2124187	TSC22D2
ILMN_1734486	TSEN15
ILMN_3225244	TSEN15
ILMN_3301824	TSEN15
ILMN_1718907	TSHZ1
ILMN_1743933	TSHZ3
ILMN_1801443	TSKU
ILMN_1656194	TSPAN10
ILMN_1669881	TSPAN13
ILMN_2130525	TSPAN13
ILMN_1810093	TSPAN2
ILMN_2186319	TSPAN2
ILMN_1790549	TSPAN3
ILMN_1725079	TSPAN31
ILMN_1749403	TSPAN33
ILMN_1718607	TSPAN4
ILMN_1799028	TSPAN5
ILMN_1730998	TSPAN6
ILMN_2120695	TSPAN7
ILMN_1809291	TSPAN7
ILMN_1681679	TSPO
ILMN_2260991	TSPO
ILMN_2349658	TSPO
ILMN_1657554	TSPYL2
ILMN_1693635	TSPYL2
ILMN_2183784	TTC12
ILMN_1696757	TTC14
ILMN_2390472	TTC14
ILMN_1660810	TTC17
ILMN_1690320	TTC23
ILMN_1728605	TTC3
ILMN_1696375	TTC31
ILMN_2083588	TTC32
ILMN_1795911	TTC37
ILMN_1746720	TTC39C
ILMN_2401927	TTC8
ILMN_1652309	TTC8
ILMN_1810228	TTF2
ILMN_1760400	TTI2
ILMN_1788166	TTK
ILMN_1764043	TTL
ILMN_1806415	TTLL1
ILMN_1682818	TTLL3
ILMN_1702821	TTLL7
ILMN_1873540	TTTY14
ILMN_1692731	TTYH3
ILMN_2148819	TUBA1A
ILMN_1742981	TUBA1A
ILMN_1800261	TUBA1B
ILMN_3251341	TUBA1C
ILMN_1742167	TUBA1C
ILMN_2215640	TUBA3D
ILMN_1784300	TUBA4A
ILMN_2101885	TUBB
ILMN_1665583	TUBB
ILMN_2038775	TUBB2A
ILMN_1680874	TUBB2B
ILMN_1791726	TUBB3
ILMN_1682459	TUBB4A
ILMN_1702636	TUBB6
ILMN_1749253	TUBD1
ILMN_2367743	TUBG1
ILMN_1738369	TUFM
ILMN_1720965	TULP4
ILMN_1672908	TWIST1
ILMN_1677429	TWIST2
ILMN_2214144	TWSG1
ILMN_1726967	TWSG1
ILMN_1737084	TXLNA
ILMN_1783753	TXNDC12
ILMN_1662848	TXNDC15
ILMN_1788108	TXNDC5
ILMN_1769082	TXNDC5
ILMN_1697448	TXNIP
ILMN_1717056	TXNRD1
ILMN_2324421	TXNRD1
ILMN_2109708	TYMP
ILMN_1806040	TYMS
ILMN_1772113	U2AF1
ILMN_2362368	U2AF1
ILMN_1768930	U2AF2
ILMN_1703273	UACA
ILMN_1742461	UAP1
ILMN_2324157	UBA3
ILMN_3305339	UBA5
ILMN_1674703	UBA5
ILMN_1794612	UBA7
ILMN_1775498	UBALD2
ILMN_1814789	UBAP2L
ILMN_1653856	UBASH3B
ILMN_3249435	UBASH3B
ILMN_2191428	UBB
ILMN_1762436	UBB
ILMN_1714730	UBE2C
ILMN_2301083	UBE2C
ILMN_2390338	UBE2E3
ILMN_1719039	UBE2G1
ILMN_1785179	UBE2G2
ILMN_1674633	UBE2H
ILMN_1713759	UBE2J1
ILMN_1793651	UBE2N
ILMN_1683817	UBE2Q2
ILMN_1675721	UBE2R2
ILMN_1711470	UBE2T
ILMN_1692168	UBE2Z
ILMN_1752027	UBE3B
ILMN_1739259	UBE4A
ILMN_1675674	UBE4B
ILMN_1651872	UBIAD1
ILMN_1810729	UBL3
ILMN_1806394	UBL4B
ILMN_2340065	UBL5
ILMN_2202481	UBLCP1
ILMN_1784410	UBP1
ILMN_2351611	UBQLN1
ILMN_1798380	UBQLN1
ILMN_1796639	UBQLN3
ILMN_2204726	UBR5
ILMN_1741253	UBR5
ILMN_1806946	UBTF
ILMN_3236556	UBXN2B
ILMN_1781097	UBXN4
ILMN_1660111	UCHL3
ILMN_1652413	UCN2
ILMN_1685625	UCP2
ILMN_1771601	UFSP1
ILMN_1729563	UGDH
ILMN_2360291	UGGT1
ILMN_1788387	UGGT2
ILMN_1671969	UGP2
ILMN_2284181	UGP2
ILMN_1758816	UGT8
ILMN_1859946	UHMK1
ILMN_1786065	UHRF1
ILMN_3242462	UHRF1BP1
ILMN_3238676	ULBP2
ILMN_2176502	UNC5B
ILMN_1692665	UNC5B
ILMN_1692826	UNKL
ILMN_3236765	UPK3BL
ILMN_1781986	UQCR10
ILMN_1759453	UQCRB
ILMN_1671191	UQCRC1
ILMN_1701749	UQCRFS1
ILMN_1774196	URM1
ILMN_1740742	UROD
ILMN_1797384	UROS
ILMN_1692121	USO1
ILMN_1721116	USP10
ILMN_1664537	USP11
ILMN_1708059	USP13
ILMN_2397230	USP16
ILMN_1739454	USP34
ILMN_1798712	USP4
ILMN_1722953	USP47
ILMN_1680279	USP49
ILMN_1671494	USP5
ILMN_1795275	USP53
ILMN_1700024	UST
ILMN_1686645	UTP14C
ILMN_1778238	UTP6
ILMN_1713491	VAMP2
ILMN_1664175	VAMP4
ILMN_1809467	VAMP5
ILMN_1715647	VANGL2
ILMN_1667295	VASN
ILMN_1743646	VASP
ILMN_2307903	VCAM1
ILMN_1687301	VCAN
ILMN_1795429	VCL
ILMN_2413527	VCL
ILMN_1777220	VCP
ILMN_2175601	VDAC1
ILMN_2319952	VDR
ILMN_2375879	VEGFA
ILMN_1803882	VEGFA
ILMN_1701204	VEGFC
ILMN_1684336	VEPH1
ILMN_1705310	VEZF1
ILMN_1714586	VGLL3
ILMN_1738579	VHL
ILMN_2376625	VHL
ILMN_2058251	VIM
ILMN_1782538	VIM
ILMN_1803744	VIMP
ILMN_1739946	VKORC1
ILMN_1682694	VMA21
ILMN_1692754	VMP1
ILMN_1700147	VPREB3
